@relation data

@attribute id string
@attribute 103 numeric
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11035 numeric
@attribute 11128 numeric
@attribute 11277 numeric
@attribute 1147 numeric
@attribute 171568 numeric
@attribute 23586 numeric
@attribute 29108 numeric
@attribute 29110 numeric
@attribute 340061 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3606 numeric
@attribute 3627 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 57506 numeric
@attribute 5970 numeric
@attribute 6352 numeric
@attribute 661 numeric
@attribute 81030 numeric
@attribute 834 numeric
@attribute 84265 numeric
@attribute 8517 numeric
@attribute 8737 numeric
@attribute 90865 numeric
@attribute 9447 numeric
@attribute 9533 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.9624,0.775,0.0011,1.4425,0.9275,0.846,1.1307,1.5306,0.5981,1.5564,1.2676,1.5369,1.3582,-0.0775,-0.4021,-0.0989,0.6186,-0.079,1.1434,1.5545,0.0682,0.2761,0.3969,0.795,0.3185,1.6889,2.2235,0.878,1.1085,1.0578,0.9817,0.7223,1.1959,1.14,0.836,0.5597,1.2367,0.9807,1.4148,2.2208,0.705,0.8293,2.6174,0.4979,0.3441,1.4069,-0.0719,0.561,1.0044,0.9143,Control
Utah__A02,1.9301,0.5629,0.0545,1.3203,0.7549,0.5599,0.7711,1.317,0.3621,1.1573,1.2564,1.5024,1.175,-0.0945,-0.418,0.047,0.6845,-0.2148,0.9151,0.7205,-0.0126,0.0809,0.7201,0.6275,0.2428,1.279,2.0678,0.7342,0.8666,0.9438,0.8539,0.3854,0.9626,0.9461,0.7074,0.3229,0.8483,0.7819,1.23,2.5789,0.59,0.6647,3.1109,0.3925,0.3329,1.2491,-0.1115,0.8186,0.7118,0.611,Control
Utah__A03,2.0976,0.7529,-0.0345,1.4718,1.0587,0.7761,1.1831,1.5532,0.5248,1.6422,1.5183,1.6883,1.2988,-0.1974,-0.3468,-0.0093,0.5732,-0.2692,1.0536,0.8663,-0.024,0.2656,1.5472,0.6943,0.4408,1.4481,2.7745,1.0606,1.0766,1.0669,1.0277,0.6997,1.0552,1.1323,0.7009,0.4596,1.0104,0.9728,1.459,2.6626,0.6568,0.7905,3.0749,0.3882,0.358,1.4813,-0.0994,1.0676,0.868,0.8072,Control
Utah__A04,2.0829,0.5574,-0.0083,1.4077,0.7622,0.6097,0.9871,1.0954,0.4543,0.974,1.3647,1.215,1.3081,-0.1839,-0.1229,0.0121,0.4038,-0.2096,0.9388,0.4163,0.0645,0.1724,0.1824,0.6398,0.3898,1.4307,2.2888,0.8456,1.0346,0.8838,0.9127,0.5693,1.0876,1.143,0.799,0.341,0.901,0.8532,1.4617,2.3372,0.6532,0.6251,2.5399,0.3342,0.3611,1.3259,-0.0311,0.4633,0.8161,0.7168,Control
Utah__A05,2.1331,0.6519,0.0798,1.5187,0.9065,0.8345,1.2194,1.4575,0.5853,1.265,1.8445,1.4968,1.5016,-0.1578,-0.2396,0.034,0.5402,-0.1085,1.0568,0.6999,0.0647,0.3911,0.5201,0.7188,0.4368,1.5153,2.4787,1.0843,1.0762,0.9563,1.1475,0.7293,1.0842,1.0415,0.9498,0.4749,0.9495,1.1177,1.5159,2.4641,0.6918,0.7015,3.0578,0.4125,0.5943,1.4854,-0.0402,0.7412,0.8791,0.7775,Control
Utah__A06,1.9982,0.712,0.0017,1.3752,0.7923,0.7167,1.0024,1.4051,0.5688,1.2111,1.4078,1.4355,1.1099,-0.4152,-0.4539,0.0371,0.552,-0.1587,0.9679,0.7341,-0.0902,0.4217,0.5331,0.5837,0.2558,1.3528,2.4894,0.8697,1.0664,0.7461,0.9961,0.6284,1.0566,1.0075,0.8847,0.5436,0.9508,0.8806,1.312,2.1427,0.5859,0.6286,2.8777,0.3845,0.3083,1.4059,-0.0997,0.5224,0.7892,0.6757,Control
Utah__A07,1.9334,0.68,0.0248,1.4292,0.8793,0.7476,0.9798,1.4813,0.4365,1.2942,1.464,1.5221,1.2801,-0.1784,-0.1805,0.0041,0.5405,-0.0262,1.1316,1.2177,0.2398,0.3752,0.3886,0.698,0.2777,1.6808,1.9854,0.8257,1.1954,0.9913,0.9622,0.7287,1.0864,0.9531,0.6864,0.5192,0.963,0.9194,1.2303,2.2723,0.6491,0.5607,2.8845,0.397,0.3113,1.4578,-0.1105,0.6772,1.0243,0.7734,Control
Utah__A08,2.0277,0.7339,0.0054,1.3951,0.7469,0.8771,0.559,1.3335,0.4067,1.3514,0.9328,1.3898,1.0584,-0.2138,-0.2277,0.0681,0.6497,-0.2548,1.1825,0.4423,0.1354,0.2659,0.4059,0.5478,0.2,1.8517,1.9135,0.7227,1.2048,0.9146,0.6375,0.5887,0.8803,0.9223,0.6422,0.5998,1.0288,0.8297,1.2164,1.8447,0.6398,0.6142,2.409,0.3116,0.1506,1.4416,-0.166,0.5899,0.8241,0.7936,Control
Utah__A09,1.9673,0.6809,0.0366,1.2503,0.8448,0.738,0.6772,1.4215,0.4973,1.304,1.1986,1.4586,1.1743,-0.1077,-0.3537,-0.0291,0.5057,-0.0616,1.0308,0.5926,0.1209,0.1325,0.3422,0.6688,0.2956,1.6,2.2018,0.808,1.0504,0.9362,0.8945,0.5617,0.9737,0.8756,0.6051,0.5012,1.0442,0.8982,1.304,2.5296,0.5738,0.7176,2.7714,0.2595,0.2373,1.3374,-0.1293,0.6067,0.7726,0.773,Control
Utah__A10,2.1767,0.7342,0.0058,1.5352,0.8328,0.8055,0.7876,1.4407,0.3618,1.273,1.2969,1.5477,1.3656,-0.0776,-0.3117,0.0397,0.4623,-0.0787,1.1319,1.4944,-0.076,0.3181,0.3249,0.6525,0.3022,1.6339,2.1342,0.8096,1.1741,1.0907,0.9445,0.65,1.0401,1.0417,0.7454,0.5533,0.857,0.9238,1.2969,2.8409,0.6149,0.6729,2.9161,0.363,0.38,1.4147,-0.1237,0.9731,0.9178,0.8207,Control
Utah__A11,1.6009,0.652,-4e-04,1.0137,0.7319,0.627,0.4399,1.3452,0.397,1.0383,1.1731,1.4879,1.0189,-0.0519,-0.2348,0.1678,0.786,-0.1644,0.7572,0.6314,0.1171,0.2973,0.0581,0.4834,0.1769,1.1125,2.0686,0.6536,0.8819,0.8842,0.8787,0.6716,0.7226,0.8672,0.7701,0.4164,0.8246,0.8601,1.1956,2.773,0.3684,0.6126,2.7047,0.2585,0.3096,1.0851,-0.1295,0.3063,0.6025,0.486,Control
Utah__A12,1.4543,0.3484,-7e-04,0.9964,0.467,0.1964,0.4549,0.8449,0.1622,0.5771,0.7143,0.9782,0.8965,-0.1879,-0.2627,0.0026,0.6851,-0.3401,0.7413,0.4221,0.0935,0.0421,0.1092,0.3105,0.0394,1.0664,1.6783,0.4964,0.8586,0.5692,0.6102,0.5162,0.8087,0.9726,0.5034,0.1061,0.5798,0.4129,0.7846,2.6799,0.4047,0.3237,2.531,0.2468,0.1044,0.9064,-0.0759,0.2767,0.4776,0.4495,Control
Utah__B01,1.7925,0.8223,-0.1343,1.2826,0.659,0.5109,0.5153,1.2751,0.4237,1.2184,0.4295,1.1875,1.1027,-0.2904,-0.595,-0.0792,0.6368,0.0912,0.9675,0.9846,-0.0831,0.161,0.4483,0.4563,-0.1518,1.5141,2.5522,0.5264,1.027,0.8931,0.4992,0.546,0.9092,1.0444,0.3241,0.5055,1.0894,0.632,1.1788,1.4929,0.55,0.5639,2.3789,0.2811,0.0057,1.2248,-0.1318,0.5597,0.8672,0.6758,Control
Utah__B02,2.1374,0.7473,-0.0098,1.5243,0.9548,0.6748,0.9917,1.2949,0.5235,1.2657,1.3442,1.4201,1.4606,-0.0974,-0.3215,-0.0129,0.5644,-0.1479,1.0914,1.4302,0.0837,0.284,0.48,0.8168,0.3335,1.4393,3.1122,0.9941,1.137,0.9946,1.0207,0.705,1.1503,1.2293,0.7827,0.452,1.2322,0.9469,1.5668,2.4601,0.65,0.7931,2.7901,0.5167,0.3553,1.3491,-0.0924,0.6361,0.9714,0.8247,Control
Utah__B03,1.9555,0.7316,-0.022,1.4059,0.761,0.5802,0.684,1.2866,0.4447,1.1851,0.9954,1.3619,1.3168,-0.0205,-0.4022,-0.0093,0.5777,-0.1479,1.0365,1.2116,-0.0777,0.2013,0.249,0.6288,0.1394,1.4807,2.6831,0.7242,1.0234,0.8324,0.7946,0.5866,1.0079,1.2198,0.6183,0.4275,1.024,0.781,1.3846,2.2423,0.5944,0.7329,2.7189,0.3222,0.1775,1.3596,-0.0727,0.6905,0.8429,0.7081,BRCACancer
Utah__B04,1.9003,0.4556,0.0562,1.2107,0.7019,0.6615,0.4594,1.0813,0.3446,0.9679,0.5011,1.1314,1.0611,-0.0882,-0.3824,0.0784,0.7495,-0.2403,1.2905,0.6154,-0.0454,0.165,0.1652,0.5826,0.1612,1.6477,1.6768,0.6067,0.8712,0.7849,0.5853,0.4586,0.8703,0.6375,0.3993,0.3599,0.8685,0.8983,1.1066,2.4703,0.5615,0.6142,2.1061,0.1648,0.0921,1.2711,-0.0762,0.5785,0.615,0.7678,BRCACancer
Utah__B05,1.7639,0.5414,-0.0034,1.2021,0.7865,0.4481,0.7703,1.0308,0.2929,0.7999,1.1621,1.1312,0.847,-0.2519,-0.4545,-0.0223,0.7162,-0.1927,0.8579,1.751,-0.0785,0.1343,0.0965,0.5526,0.3625,1.2639,2.6534,0.849,0.9963,0.6942,0.6942,0.6626,0.9485,0.7017,0.6395,0.242,0.9342,0.6655,1.2743,2.4979,0.406,0.7185,2.7995,0.203,0.033,1.1351,-0.1481,0.4585,0.5664,0.5847,BRCACancer
Utah__B06,1.5005,0.584,-0.0295,1.0339,0.5792,0.2971,0.3934,1.1032,0.0916,0.9635,0.0048,1.0676,0.7543,-0.0374,-0.5157,0.0565,0.5068,-0.0172,0.8602,0.5355,-0.0569,0.0069,0.2807,0.3628,-0.2267,1.2056,1.5007,0.2939,0.6414,0.4181,0.3153,0.418,0.7325,0.5883,0.1873,0.2906,0.6849,0.369,0.8016,1.7643,0.3741,0.4633,2.6464,0.1742,-0.1417,1.0197,-0.0794,0.5424,0.6606,0.585,BRCACancer
Utah__B07,2.0808,0.8239,-0.0557,1.5659,1.0235,0.6823,0.8506,1.4799,0.5188,1.4223,1.085,1.6559,1.4576,-0.0499,-0.4266,0.0513,0.5166,0.0706,1.2148,0.6485,-0.0371,0.2696,0.3582,0.9028,0.2564,1.4768,2.1568,0.8338,1.1116,0.8296,0.9469,0.5051,1.2583,1.0091,0.6099,0.4986,1.1882,0.9661,1.4052,2.7528,0.7704,0.9359,3.0073,0.4869,0.215,1.5135,-0.0711,0.9281,0.9007,0.9335,BRCACancer
Utah__B08,1.7342,0.6286,0.0322,1.2702,0.9469,0.553,0.7308,1.4267,0.4777,1.0381,1.6129,1.4246,1.2397,-0.1508,-0.2641,0.0492,0.6836,-0.1539,0.8656,0.8813,0.0547,0.3976,0.174,0.6994,0.3141,1.2024,1.9468,0.8673,1.0481,0.9023,1.0181,0.7413,1.0074,0.8062,0.9499,0.4559,0.9313,0.9444,1.2641,2.5913,0.4567,0.5653,2.9783,0.2593,0.392,1.1911,-0.0135,0.2813,0.7492,0.6598,Control
Utah__B09,1.6094,0.5069,-0.0678,0.8971,0.5404,0.5954,0.229,0.9438,0.2632,0.8043,0.2235,1.0603,0.825,0.1247,-0.244,-0.1055,0.6713,-0.2892,1.0191,0.1036,-0.0347,0.0285,-0.1814,0.5532,0.1086,1.3963,2.012,0.6436,0.8325,0.6318,0.5402,0.4023,0.5836,0.7297,0.3914,0.3765,0.8402,0.8464,1.0746,2.3566,0.6135,0.676,1.5922,0.172,0.1039,1.1683,-0.0945,0.1959,0.5026,0.5273,Control
