# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
10250	1.4444444444444444
9939	2.7222222222222223
6431	4.111111111111111
79869	6.555555555555555
4116	7.222222222222222
11338	7.611111111111111
6430	8.11111111111111
6429	8.166666666666666
8683	9.0
51362	10.944444444444445
29894	12.722222222222221
1478	13.88888888888889
1477	14.222222222222221
9785	14.88888888888889
51585	17.0
11051	17.11111111111111
8106	17.555555555555557
10189	18.61111111111111
7307	19.555555555555557
10978	20.5
65109	22.72222222222222
22916	22.833333333333332
1479	23.27777777777778
6427	23.555555555555557
6432	24.0
10914	24.166666666666668
51692	24.88888888888889
6426	25.333333333333332
53981	25.77777777777778
4686	27.166666666666668
4799	27.666666666666668
9295	28.61111111111111
6428	29.055555555555557
