@relation data

@attribute id string
@attribute 10449 numeric
@attribute 10455 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 126129 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1374 numeric
@attribute 1376 numeric
@attribute 1579 numeric
@attribute 1632 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2639 numeric
@attribute 284541 numeric
@attribute 30 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 501 numeric
@attribute 51 numeric
@attribute 51703 numeric
@attribute 81616 numeric
@attribute 8310 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.2161,0.9886,-0.1149,-0.3105,-0.0143,-0.099,1.057,-0.1649,-0.1386,0.8654,0.8426,-0.2462,0.4354,0.9391,0.139,1.7001,1.0842,1.0737,0.8017,1.6001,0.987,0.0101,0.2926,0.5192,-0.1921,0.8196,1.17,1.3098,0.6132,-0.1318,1.0981,0.2154,0.8357,1.456,0.8086,0.576,-0.025,1.0978,1.5634,-0.0245,0.4105,Control
Utah__A02,1.1427,0.7031,-0.133,-0.0583,-0.0473,0.076,0.8359,-0.1561,-0.0857,0.8338,0.6793,-0.1877,0.3358,0.8227,0.0603,1.4064,0.8375,0.8232,0.5027,1.5918,0.7523,-0.0169,0.2538,0.2008,-0.0686,0.7973,1.1626,1.1968,0.4429,-0.0789,0.9303,0.2169,0.5207,1.3403,0.5023,0.4401,-0.0204,0.8618,1.5411,-0.0847,0.3231,Control
Utah__A03,1.419,0.8053,-0.0419,-0.3105,-0.0397,-0.0849,0.8778,-0.1823,-0.0275,0.9563,0.8269,-0.1947,0.4477,1.087,0.1565,1.8921,0.9984,1.1442,0.5295,1.5826,0.9652,-0.031,0.2107,0.3855,-0.2339,0.9243,1.1782,1.2233,0.4963,-0.0803,0.9023,0.3107,0.5241,1.5382,0.7096,0.6247,-0.018,0.9809,1.7815,-0.1608,0.412,Control
Utah__A04,1.1827,0.7775,-0.1012,-0.0629,-0.0228,-0.0375,0.8537,-0.0928,-0.1383,0.9868,0.6941,-0.2058,0.4194,0.8674,0.1201,1.5494,0.8436,0.8005,0.5912,1.5646,0.5819,-0.0328,0.3019,0.351,-0.214,0.8454,1.2097,1.1887,0.5327,-0.0566,0.8889,0.2962,0.5674,1.5048,0.3893,0.4975,-0.0816,0.7471,1.4481,-0.1176,0.3521,Control
Utah__A05,1.3588,0.9056,-0.0786,-0.256,-0.0113,-0.0563,0.806,-0.0762,-0.1353,0.9343,0.9888,-0.19,0.5877,0.984,0.1476,1.8591,1.0877,1.106,0.8354,1.6268,0.8991,0.0807,0.1905,0.4318,-0.1424,1.0141,1.2869,1.3764,0.516,-0.0727,1.0464,0.3354,0.5522,1.6206,0.6218,0.6695,0.0229,1.1826,1.5398,-0.1224,0.4006,Control
Utah__A06,1.2486,0.7424,-0.1225,-0.2184,-0.098,-0.0192,0.7795,-0.1283,-0.0952,0.8038,0.6769,-0.1119,0.3902,1.0023,0.1452,1.8742,0.9426,1.0044,0.6054,1.4872,0.8472,-0.012,0.2405,0.3444,-0.111,0.8844,1.2423,1.2749,0.5119,-0.12,0.8103,0.191,0.5975,1.4581,0.4961,0.5277,0.071,1.0742,1.4783,-0.0955,0.3809,Control
Utah__A07,1.4351,0.8198,-0.1041,-0.3127,-0.0453,0.0403,0.8901,-0.111,-0.0851,1.0598,0.9244,-0.1353,0.4572,0.9516,0.1345,1.7041,1.0237,1.128,0.5522,1.7258,0.9315,-0.0295,0.2563,0.3746,-0.1171,0.9729,1.2764,1.3321,0.501,-0.1086,1.1916,0.2245,0.673,1.5947,0.5123,0.5519,0.0383,1.1013,1.6006,-0.1338,0.4376,Control
Utah__A08,1.2944,0.9846,-0.1217,-0.1747,-0.0879,-0.0594,1.0795,-0.1577,-0.086,0.8631,0.6679,-0.2069,0.3049,0.8123,0.0613,1.4579,1.1643,1.1474,0.3659,1.5316,0.9143,-0.0306,0.2194,0.2183,-0.2554,0.7354,1.1768,1.1042,0.6147,-0.1412,1.0153,0.1293,0.7317,1.2507,0.5864,0.4848,-0.0664,0.9711,1.457,-0.0388,0.4452,Control
Utah__A09,1.1914,0.7545,-0.1266,-0.2049,-9e-04,-0.0385,0.9151,-0.09,-0.1581,0.8442,0.6733,-0.0846,0.3784,1.0293,0.105,1.5483,0.8919,1.1048,0.5142,1.6127,0.8374,0.0526,0.2443,0.2682,-0.1095,0.731,1.1337,1.0651,0.4176,-0.0922,0.9582,0.1921,0.6088,1.3748,0.5877,0.4606,-0.0198,0.9471,1.5136,-0.1321,0.4093,Control
Utah__A10,1.2702,0.9087,-0.0857,-0.1337,-0.0669,-0.0098,1.011,-0.1022,-0.1168,0.8072,0.7824,-0.1496,0.3898,0.9473,0.1281,2.0616,1.1315,1.1931,0.4959,1.6123,0.7958,0.0717,0.1979,0.3143,-0.1992,0.8359,1.2728,1.2311,0.4531,-0.1016,1.1103,0.1791,0.6339,1.3947,0.6228,0.4892,-0.0258,1.0432,1.6822,-0.0955,0.3574,Control
