# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
1785	1.2777777777777777
219770	3.111111111111111
2706	3.388888888888889
10052	5.111111111111111
1759	5.777777777777778
84694	6.222222222222222
2707	7.777777777777778
81025	9.055555555555555
1213	9.277777777777779
1212	11.277777777777779
2701	11.5
1211	14.0
10804	14.777777777777779
125111	15.38888888888889
2705	16.555555555555557
2703	16.61111111111111
4646	18.0
1601	18.77777777777778
127534	18.944444444444443
8218	19.444444444444443
2709	19.666666666666668
57165	19.77777777777778
2700	20.72222222222222
2702	21.38888888888889
57369	21.5
1173	21.666666666666668
