# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2815	1.1111111111111112
1072	2.5555555555555554
3674	5.611111111111111
7040	6.611111111111111
1675	8.11111111111111
87	8.38888888888889
5345	10.38888888888889
7042	11.666666666666666
5340	13.277777777777779
5155	16.833333333333332
22927	17.11111111111111
7060	19.77777777777778
3082	20.38888888888889
7044	20.38888888888889
22915	20.5
2243	20.77777777777778
5175	21.77777777777778
5660	21.77777777777778
813	23.055555555555557
5154	23.444444444444443
27154	25.333333333333332
1191	26.27777777777778
2	26.444444444444443
9948	26.555555555555557
7018	27.11111111111111
6647	29.166666666666668
7450	30.0
29106	30.77777777777778
2316	31.5
948	31.72222222222222
7076	32.55555555555556
351	33.333333333333336
226	33.666666666666664
6403	34.333333333333336
5478	34.888888888888886
5627	35.611111111111114
7273	35.666666666666664
2811	36.111111111111114
2162	38.111111111111114
3690	39.72222222222222
2266	39.888888888888886
7059	40.94444444444444
808	41.833333333333336
7094	43.5
7422	44.44444444444444
2244	45.388888888888886
3273	46.666666666666664
81	47.0
5341	48.27777777777778
5196	49.44444444444444
710	51.611111111111114
7424	51.72222222222222
805	51.833333333333336
335	53.22222222222222
3479	53.333333333333336
3920	54.27777777777778
88	54.27777777777778
2157	54.611111111111114
3309	55.611111111111114
7277	55.94444444444444
2153	58.666666666666664
2277	61.5
5054	62.333333333333336
5473	62.888888888888886
2621	63.05555555555556
7043	63.44444444444444
2814	63.833333333333336
3827	64.72222222222223
7414	65.38888888888889
6678	66.72222222222223
7423	66.88888888888889
7057	67.16666666666667
7058	67.55555555555556
1950	68.72222222222223
213	69.44444444444444
5552	70.44444444444444
801	70.83333333333333
5265	72.05555555555556
2335	72.16666666666667
967	72.16666666666667
928	74.72222222222223
